sk_games,date,team,opponent,real_score,opponent_real_score
ac6274e3c6019f52fc4ce0158d6bbda0,2021-12-05,New York Islanders,Chicago Blackhawks,2,3
165e0ca8f9d55bb6323ea0bc74684519,2021-10-30,New York Islanders,Nashville Predators,3,2
a181d210d0dab42b905674be3144c265,2021-12-11,New York Islanders,New Jersey Devils,4,2
9669201330590fced67131bbc8706ede,2021-12-04,New York Islanders,Detroit Red Wings,4,3
9332bd4c79ef556d37d478cb2089ffbf,2021-11-11,New York Islanders,New Jersey Devils,4,0
4ee01ba97de48e58d75ff9998ea308cc,2022-01-21,New York Islanders,Arizona Coyotes,4,0
00ffc73549e2fa8deae1215ef6a6de58,2022-02-24,New York Islanders,San Jose Sharks,3,4
6bf58a941d469e927c30850f4cdd5734,2022-04-26,New York Islanders,Washington Capitals,4,1
beb9923ab637b50bea5b52ad95a2acbc,2021-11-24,New York Islanders,New York Rangers,4,1
2635b1ad61734368b7f26e3fc95e7f63,2022-02-01,New York Rangers,Florida Panthers,5,2
deb2a72221b6e542d26fad6d501ecf4e,2021-10-31,New York Rangers,Seattle Kraken,3,1
1d67ef3a241dd1e05c37b634f0b8b640,2021-11-02,New York Rangers,Vancouver Canucks,2,3
1b7ca86b6800dbc6359af9eab7947509,2022-03-15,New York Rangers,Anaheim Ducks,4,3
33fd4b21c2d63e53954ddc9f3233f803,2022-01-30,New York Rangers,Seattle Kraken,2,3
028bb6c7f4b9513917720ad3f02649a6,2021-12-10,New York Rangers,Buffalo Sabres,1,2
10c0c808894bcb9dec14204d5222d5ad,2021-12-12,New York Rangers,Nashville Predators,0,1
ca1ee1d6389e2b37292bbc94e7b53eef,2022-03-19,New York Rangers,Tampa Bay Lightning,2,1
0f544cee760aa9d45b93bfd8961a1117,2022-01-28,New York Rangers,Minnesota Wild,2,3
c315002662cfcc03bbc904996e22491a,2022-01-27,New York Rangers,Columbus Blue Jackets,5,3
c2c77d7286a53d7454ff37b7aea92b5b,2022-04-21,New York Rangers,New York Islanders,3,6
6eae545ce9e8bfda6c8c22b1c36f9b9c,2021-11-05,New York Rangers,Edmonton Oilers,6,5
f3003bb676fd11b5993089b70500247d,2021-10-25,New York Rangers,Calgary Flames,1,5
ead79c559164ec107828c0ec5a4136f5,2022-02-15,New York Rangers,Boston Bruins,2,1
e6779c6b0e4fe81f04d437b03d08b643,2022-03-20,New York Rangers,Carolina Hurricanes,0,2
4948f265511f8deb98de2a3b22f6599a,2021-11-06,New York Rangers,Calgary Flames,6,0
a17637c3cfc0bfae8b8e583fef7fa504,2022-01-24,New York Rangers,Los Angeles Kings,3,2
b1c6995031d6e3876bc53c88eafde842,2021-11-08,New York Rangers,Florida Panthers,4,3
7d6130f6048a59f17124dd2ebbb0c74d,2022-03-04,New York Rangers,New Jersey Devils,3,1
12e03ac61b246fc75f92e50559bcbc94,2021-10-23,New York Rangers,Ottawa Senators,3,2
11958562bdf0a0461bbd2f56b06e0dd4,2022-03-22,New York Rangers,New Jersey Devils,7,4
8c3f534ca6ff68c15918deab19feb850,2022-01-22,New York Rangers,Arizona Coyotes,7,3
0c71e96b72219a8010dc3dc98918ec36,2022-04-19,New York Rangers,Winnipeg Jets,0,3
882c52e2f54813ef03762f1ed98e1692,2022-02-17,New York Rangers,Detroit Red Wings,2,3
1ef0d00a1eb01e430733eefb8e1cedd1,2022-04-26,New York Rangers,Carolina Hurricanes,3,4
3438863e5df420d3ea317b5761c6fa05,2022-01-21,New York Rangers,Carolina Hurricanes,6,3
532da712f4548caf9ee0aee780015b9d,2022-01-19,New York Rangers,Toronto Maple Leafs,3,6
d18fd5e4bacb9ea29f0ba13d6189e469,2021-10-13,New York Rangers,Washington Capitals,1,5
305956a8422ba9b48744fb0f75bb2db4,2022-04-27,New York Rangers,Montreal Canadiens,3,4
95b59aa78ab7b5751c99ac1d765a1d28,2022-03-12,New York Rangers,Dallas Stars,4,7
444aa75cd428e1070d1f0292062f5f30,2021-11-13,New York Rangers,Columbus Blue Jackets,3,5
1e149cf88150bc4b10ddbf9b0b97a644,2022-03-08,New York Rangers,Minnesota Wild,5,2
443be41f27aabe7765310839d3e8bd30,2021-11-14,New York Rangers,New Jersey Devils,4,3
68c07d51d175b08acb47e4bb46ea785c,2021-10-21,New York Rangers,Nashville Predators,1,3
dfc0c2f8123f850b0bbe0e9d80cec5e4,2022-01-15,New York Rangers,Philadelphia Flyers,3,2
96fa72e6d20e769f2e3e20770c413508,2022-03-25,New York Rangers,Pittsburgh Penguins,1,5
61277f128dcc307b5fa085d494755668,2022-04-16,New York Rangers,Detroit Red Wings,4,0
1db3dd18a46ca34acdaf24cd8b1e1c28,2022-02-20,New York Rangers,Ottawa Senators,2,1
e84dfe4afbc2bd098a704b9431689ba1,2021-11-16,New York Rangers,Montreal Canadiens,3,2
c565b3e0ddd9d199d1dccd2af8890e85,2022-01-13,New York Rangers,San Jose Sharks,3,0
0785a7b64b1bebe0d701fa9f156b0b71,2021-11-18,New York Rangers,Toronto Maple Leafs,1,2
b3d4274fdc9522f83f9823f41c022645,2022-01-10,New York Rangers,Los Angeles Kings,3,1
1a357a6bf92c16687f4a92266100f020,2022-01-08,New York Rangers,Anaheim Ducks,1,4
392efa19ecc3627108a6bb368459c8a3,2022-04-07,New York Rangers,Pittsburgh Penguins,0,3
af350975a62759ef85f1fee9b8498659,2022-03-27,New York Rangers,Buffalo Sabres,5,4
59877032158e8dd1ef5d2eabcad0cef2,2021-11-21,New York Rangers,Buffalo Sabres,5,4
4e0a746dd7ff11e819c493db39f0d02b,2022-01-06,New York Rangers,Vegas Golden Knights,1,5
8f0c6409da26daadac7011fe2e09d1f9,2022-04-13,New York Rangers,Philadelphia Flyers,4,0
b7fcdb75990f0d12ac78c22ac3ab44bc,2022-03-29,New York Rangers,Pittsburgh Penguins,3,2
9b5bada37adc2b506dbd77a432a49c4d,2022-02-24,New York Rangers,Washington Capitals,1,4
7f624074f36af2d56c24a8c806ef367a,2022-01-03,New York Rangers,Edmonton Oilers,4,1
6c73348dae1e4e5ffd46ba02807cfdc5,2022-01-02,New York Rangers,Tampa Bay Lightning,0,4
81d4f9105cc800e0d9cb8154353fb327,2022-03-10,New York Rangers,St Louis Blues,2,6
322936955fd781b9782777939a635ad6,2021-11-24,New York Rangers,New York Islanders,1,4
6904e13065ffe43bea6fe97e2e9b1392,2022-04-12,New York Rangers,Carolina Hurricanes,2,4
2b5dc3a38a75c4aeecda4ce216139452,2021-10-18,New York Rangers,Toronto Maple Leafs,2,1
900cd885a0f826877ad1639145007e54,2021-12-03,New York Rangers,San Jose Sharks,0,1
e35f2430d2830ed0cea222abfe3e09e6,2021-10-14,New York Rangers,Dallas Stars,2,3
45c1c2abaf01a6aa8308e000ccdc6922,2022-03-30,New York Rangers,Detroit Red Wings,4,5
53abe490dfa4a56e3aed6a391a244b25,2021-12-31,New York Rangers,Tampa Bay Lightning,4,3
68a2eedb7c5f672fdd8a558604799832,2021-10-16,New York Rangers,Montreal Canadiens,1,3
eb64c515b7e82488cca57c28119b3fab,2021-11-26,New York Rangers,Boston Bruins,2,5
3b20a7d639e00b3c8e5117d8723f372a,2021-12-29,New York Rangers,Florida Panthers,4,3
c00d997dc9390f48ff0c723f2737c8e8,2022-04-29,New York Rangers,Washington Capitals,2,3
c359199385e2e2a98d86f422550b7a92,2022-03-06,New York Rangers,Winnipeg Jets,4,1
0832a35d5aa7efdcd1391f33307bc4e2,2022-02-26,New York Rangers,Pittsburgh Penguins,0,1
f24a55f37b6048006576a5937c4d2d02,2022-04-01,New York Rangers,New York Islanders,0,3
296c0806a939591acd7bad38c2fb7a8e,2021-12-04,New York Rangers,Chicago Blackhawks,3,2
fb65e36e75ea7aed9d6b2d00ba5daa99,2022-02-27,New York Rangers,Vancouver Canucks,5,2
3b277f1677a48fef26d627ccab91903b,2022-04-09,New York Rangers,Ottawa Senators,1,5
940a451952df472b268e637c7d38e601,2021-12-17,New York Rangers,Vegas Golden Knights,3,2
9f9a971fd9c7ee8b9e2efe6a529d0b31,2021-12-07,New York Rangers,Chicago Blackhawks,2,6
aabb4b9d4efecbc1e95893ad282ed56d,2021-12-08,New York Rangers,Colorado Avalanche,3,7
8da5ea8adfd9aedf15f4dcf00b088dbe,2021-12-15,New York Rangers,Arizona Coyotes,2,3
7a3b1e76972811dfbcefe4b2029ceef4,2021-12-01,New York Rangers,Philadelphia Flyers,1,4
dc492388ec85986248c5e66d18f3ffd5,2022-04-05,New York Rangers,New Jersey Devils,1,3
3a95dc56c05f8bc5c5e2e13159928f95,2021-12-14,New York Rangers,Colorado Avalanche,4,2
46f9dfa22a56370ee4219f43658ddcfd,2022-04-03,New York Rangers,Philadelphia Flyers,4,3
5ceeeb68a1690646da03569e9fe1076a,2021-10-29,New York Rangers,Columbus Blue Jackets,4,0
166be7039a605cb3e9dbdd42d7022928,2022-04-23,New York Rangers,Boston Bruins,3,1
43042271094fb98fc33ff6fb143b92d5,2022-03-17,New York Rangers,New York Islanders,1,2
0b93a5a7e75694fcd0b5625d19e51582,2022-03-02,New York Rangers,St Louis Blues,3,5
74b47788f66732abfaa667bc470f3d8a,2022-02-17,Ottawa Senators,Buffalo Sabres,1,3
acc6cef82a02929f9ca291fe6073a435,2021-12-14,Ottawa Senators,Florida Panthers,2,8
b02c1b53353632a77701b05bab42b8ea,2021-11-09,Ottawa Senators,Boston Bruins,3,2
38f0f31f21545b30db05dfc7116fb4a2,2022-03-10,Ottawa Senators,Seattle Kraken,3,4
4692c8acc0e14e1d16240d9551494556,2021-10-17,Ottawa Senators,Dallas Stars,3,2
e09ce77039f7b0f1fa557cf92f064203,2021-12-04,Ottawa Senators,Colorado Avalanche,6,5
40b9777d7addd4e1cfdf8cd6e0860ed8,2021-11-01,Ottawa Senators,Chicago Blackhawks,5,1
68e090018f84d392fb08fbe873f08be0,2022-04-07,Ottawa Senators,Nashville Predators,2,3
676c00791dce19f7c46be562653e7ad0,2022-02-07,Ottawa Senators,New Jersey Devils,4,1
b607bdef76dd6a481b4fcd1cb9f5163f,2021-10-16,Ottawa Senators,Toronto Maple Leafs,1,3
7c2b058ea15f9cb85c6081fefd16cfba,2022-02-13,Ottawa Senators,Washington Capitals,4,1
640c9b5d520a9415b1459a7b98503a33,2022-03-22,Ottawa Senators,New York Islanders,3,0
a6c1acad194e46b89a5e0dee1ba804f2,2021-10-23,Ottawa Senators,New York Rangers,2,3
1cb691bbfae0847053b6675bd42d33db,2022-01-22,Ottawa Senators,Washington Capitals,2,3
a56478ca38c92616f4661168be1ff68f,2021-11-04,Ottawa Senators,Vegas Golden Knights,5,1
6c1f74144cb556fc6bd60003806b4a84,2022-02-26,Ottawa Senators,Montreal Canadiens,1,2
c68ae745a72be501b666237da0af9d10,2022-01-23,Ottawa Senators,Columbus Blue Jackets,1,2
903bcbe69b2fb6eab61f02f6d516e2a6,2021-11-26,Ottawa Senators,Anaheim Ducks,4,0
51863961212f0302db718248896ac399,2021-10-14,Ottawa Senators,Toronto Maple Leafs,2,3
da9cf6d7aee7f5b8b10f22cca155be49,2022-04-19,Ottawa Senators,Vancouver Canucks,4,3
fa3dda4164f2313029fe8fbb579a714f,2022-03-01,Ottawa Senators,Tampa Bay Lightning,2,5
e40d6fbbe68b450d6de0b0ee31c30298,2022-04-23,Ottawa Senators,Montreal Canadiens,6,4
c2fb65e8239ca6d722e23392d83bb9d6,2021-11-27,Ottawa Senators,Los Angeles Kings,4,2
fff967e290734a39721cccfa0adb3155,2022-01-25,Ottawa Senators,Buffalo Sabres,5,0
994fb6bbb98784a833837a6f76035147,2022-04-10,Ottawa Senators,Winnipeg Jets,4,3
43271221a28aa3a118bda52487efc922,2021-11-06,Ottawa Senators,Tampa Bay Lightning,5,3
dde5e2a50c7eaf36413d126b5281083e,2021-10-29,Ottawa Senators,Dallas Stars,1,4
b48f8e9214c434ed0f84ffcab4db7301,2022-02-12,Ottawa Senators,Boston Bruins,0,2
defe11eeda5aac3ad586dbe30ffc9ebb,2022-03-06,Ottawa Senators,Vegas Golden Knights,1,2
8bf5fc5c2064e8c54755b8d194bd9891,2022-04-26,Ottawa Senators,New Jersey Devils,5,4
b7317b95797ab14c9b4c9d2ef32b8764,2021-11-02,Ottawa Senators,Minnesota Wild,5,4
539f2ed1aa7d037d5b4188113e20ccfd,2022-03-05,Ottawa Senators,Arizona Coyotes,8,5
bbbfebc97507719739977fd4fd531e6f,2022-02-01,Ottawa Senators,New York Islanders,4,1
9d722ff6cfd7608681acb327839504bb,2021-12-18,Ottawa Senators,Philadelphia Flyers,3,4
6ea050a7fd6b3acd5a1b667d161e553c,2021-10-25,Ottawa Senators,Washington Capitals,7,5
38b6316f2220b89e1befc9f66969b77a,2021-12-02,Ottawa Senators,Carolina Hurricanes,2,3
383d78b4694dee8c178f613bfb6ac082,2022-03-14,Ottawa Senators,Arizona Coyotes,3,5
eb1489ab3d15e593999b3d23d5c27a3d,2021-12-07,Ottawa Senators,New York Islanders,3,5
76fd21b756720f59cf39edef11488384,2022-04-01,Ottawa Senators,Detroit Red Wings,2,5
e675043d5ad3a496b284764badfb3f87,2022-02-15,Ottawa Senators,St Louis Blues,5,2
7a2ab51a4e7ed7bcb04a810b1988d699,2022-04-09,Ottawa Senators,New York Rangers,5,1
090c199c5a0afd2d1101612cf3195a12,2022-03-26,Ottawa Senators,Florida Panthers,3,4
d8df3f5f1395d5872df1df66a12d1d34,2021-12-11,Ottawa Senators,Tampa Bay Lightning,0,4
479cf9c21a31d1fe33d6e8e727ca1134,2022-04-05,Ottawa Senators,Montreal Canadiens,3,6
98db77a7cfb66eee0a028c51ffb7bef1,2022-01-13,Ottawa Senators,Calgary Flames,1,4
7c4a7ea6d37688292b7c41d37e9890b5,2022-04-16,Ottawa Senators,Toronto Maple Leafs,5,4
49081a4b6a622cb4c2c0fedc80010302,2022-04-14,Ottawa Senators,Boston Bruins,2,3
b6d42537bdc2abb0f841b26e3367acda,2022-03-12,Ottawa Senators,Chicago Blackhawks,3,6
da4a4dd91355ba3aa3bb220711c482f4,2022-03-08,Ottawa Senators,St Louis Blues,4,1
bb4ee1fdb825c06de37f6b0125003781,2022-04-29,Ottawa Senators,Philadelphia Flyers,4,2
c9d84c6a3a1d24ea48ed879bf0daee7f,2022-03-16,Ottawa Senators,Columbus Blue Jackets,1,4
e256622aee7baee4f3fb3217c6e64afd,2022-02-10,Ottawa Senators,Pittsburgh Penguins,2,0
35078a5a339e63be11255e25f0817bf1,2022-01-27,Ottawa Senators,Carolina Hurricanes,2,3
226c77f5367025c96be2617faaca12fd,2022-02-22,Ottawa Senators,Minnesota Wild,4,3
e103d8b849884db454ca69b8ef33bc91,2022-02-20,Ottawa Senators,New York Rangers,1,2
6e9de8616fd9496ec6b7ced387974ad9,2021-11-14,Ottawa Senators,Calgary Flames,0,4
788e0c826fd7bf2ae16ccf7527eb4e53,2022-01-15,Ottawa Senators,Edmonton Oilers,4,6
32ad138be894d239c3340d279992ebbf,2022-02-08,Ottawa Senators,Carolina Hurricanes,4,3
d76592417ecea0710d0ce8d95036489a,2021-12-16,Ottawa Senators,Tampa Bay Lightning,1,2
504b7193b8bcfb3c11f9bd65c1d5516e,2022-03-19,Ottawa Senators,Montreal Canadiens,5,1
d07e0899a30d375a72fffa8a8d720f93,2021-10-21,Ottawa Senators,San Jose Sharks,2,1
a991b04e6b071899676eac141460004b,2021-11-22,Ottawa Senators,Colorado Avalanche,7,5
1e1fb73ad9527e53ce390c538c8c114c,2022-04-12,Ottawa Senators,Detroit Red Wings,1,4
e6eb29c8261ec39820a676bbc860ca37,2021-11-13,Ottawa Senators,Pittsburgh Penguins,3,6
7ea9f3fc5dc7dbedb65e3df7abc434b8,2022-02-19,Ottawa Senators,Boston Bruins,2,3
5226865f3816a8b4a8359f8f5b6c5c39,2021-12-06,Ottawa Senators,New Jersey Devils,2,3
f425bb8652f72143485ca5f33a00b904,2022-03-24,Ottawa Senators,Winnipeg Jets,5,2
1d37deeb213221d7e9d51854c88fe0d6,2022-01-18,Ottawa Senators,Buffalo Sabres,1,3
0c95d0144e87d030718f29352987d88f,2022-04-22,Ottawa Senators,Columbus Blue Jackets,1,2
1bea334b809261202e6852b9d4410712,2022-04-03,Ottawa Senators,Detroit Red Wings,5,2
2697434f9779d8cfcf8cde01f20822dd,2022-01-20,Ottawa Senators,Pittsburgh Penguins,4,6
45b16f1a710b08f6008c5d4728653f8c,2022-03-29,Ottawa Senators,Nashville Predators,4,1
d8f33c808ef29cccd4cb4edb2b0c4dc2,2021-12-01,Ottawa Senators,Vancouver Canucks,6,2
9342dba969a7bea678445bba6c514f40,2022-04-18,Ottawa Senators,Seattle Kraken,2,4
7ca8309ff6064728237f83c53a95a5af,2021-11-11,Ottawa Senators,Los Angeles Kings,0,2
55ea9b3915a1ba58d6c10a6f7dd9c676,2022-01-29,Ottawa Senators,Anaheim Ducks,1,2
65852b92faad53cfc341310ed51fd0f0,2022-01-31,Ottawa Senators,Edmonton Oilers,3,2
beb3ca931f6952d00a8e244fc66651c7,2021-11-24,Ottawa Senators,San Jose Sharks,3,6
9fd166f86b2e3b268223f83df2607349,2022-01-01,Ottawa Senators,Toronto Maple Leafs,0,6
be8d4880e5b7cbd7f48c71c96f983d89,2022-03-18,Ottawa Senators,Philadelphia Flyers,1,3
c7976ca8807b747690119aeeb96fa31b,2022-04-28,Ottawa Senators,Florida Panthers,0,4
aca596442b5adb51e5305a993231ae6c,2022-03-03,Ottawa Senators,Florida Panthers,3,0
a0b70320f3969e85afa3cb7cf8a280d3,2021-11-06,Philadelphia Flyers,Washington Capitals,2,1
9562befc1471963f27adafa7a5f6093b,2021-10-15,Philadelphia Flyers,Vancouver Canucks,5,4
21c7ee46867851ccc690356c1eecde11,2021-10-18,Philadelphia Flyers,Seattle Kraken,1,6
38b72281a032fa15707c5fbce9d3cfc1,2021-10-20,Philadelphia Flyers,Boston Bruins,6,3
ae742f0559a1b0f422d7ee0e0bd66e70,2021-10-23,Philadelphia Flyers,Florida Panthers,2,4
e9cc8ef8d173cb25e4f1879a84f7afc3,2021-10-27,Philadelphia Flyers,Edmonton Oilers,3,5
67a362bd8758880f5f5c0945f4d3d635,2021-10-28,Philadelphia Flyers,Vancouver Canucks,2,1
ade794f267b0e80d773bfcd86b5d7942,2021-10-30,Philadelphia Flyers,Calgary Flames,4,0
c63d658a57c39ec49bd74830b1bb01bb,2021-11-02,Philadelphia Flyers,Arizona Coyotes,3,0
3dd893f1f81568169be29691e9759d19,2021-11-04,Philadelphia Flyers,Pittsburgh Penguins,2,3
cf134429ebc6f2598dc215cf3c61ebf0,2021-11-10,Philadelphia Flyers,Toronto Maple Leafs,3,0
dd5b482a076d8cc8241ef1c0d0676fd2,2021-11-12,Philadelphia Flyers,Carolina Hurricanes,1,2
df2843c66245638031b639d8b10d5693,2021-11-13,Philadelphia Flyers,Dallas Stars,5,2
c329fff012c6882bbbef5f55be442bb7,2021-11-16,Philadelphia Flyers,Calgary Flames,2,1
018ad26b5a04a468eb6bc68b24311f04,2021-11-18,Philadelphia Flyers,Tampa Bay Lightning,4,3
a9e3cf304dc3ab36ac0795f546a896d4,2021-11-20,Philadelphia Flyers,Boston Bruins,2,5
36e9a81a8f931782357a53ebd53a3002,2021-11-23,Philadelphia Flyers,Tampa Bay Lightning,0,4
534574ea59278f3505668f0e703f6639,2021-11-24,Philadelphia Flyers,Florida Panthers,2,1
e65ac12878c785fe2487f2717a820c0c,2021-11-26,Philadelphia Flyers,Carolina Hurricanes,3,6
f84ce322face48f270c30c74eac6523e,2021-11-28,Philadelphia Flyers,New Jersey Devils,5,2
311f13b202a9bb810f24bcbae9abd92b,2021-12-01,Philadelphia Flyers,New York Rangers,4,1
83d3a5a5febebaa1bd06d225b26fe9a7,2021-12-05,Philadelphia Flyers,Tampa Bay Lightning,7,1
77b4498a14d06d70414cef647f9ae7f1,2021-12-06,Philadelphia Flyers,Colorado Avalanche,5,7
9f3373c80654c9febdebe372051263d8,2021-12-08,Philadelphia Flyers,New Jersey Devils,3,0
5a5fa6ab3f9f7202edd0f83ac9b5352c,2021-12-10,Philadelphia Flyers,Vegas Golden Knights,4,3
778ca8b79f866a65709ec5268dd6ced7,2021-12-11,Philadelphia Flyers,Arizona Coyotes,3,5
417e78c50c6b5235d141859ef53c63dc,2021-12-14,Philadelphia Flyers,New Jersey Devils,6,1
2643dfdc86f10307e2bd4acce0d3f32f,2021-12-16,Philadelphia Flyers,Montreal Canadiens,3,2
84f85e5be07e9a9a29591fa065786508,2021-12-18,Philadelphia Flyers,Ottawa Senators,4,3
1265ea9a41eb6dea45399204dc30f88e,2021-12-29,Philadelphia Flyers,Seattle Kraken,3,2
6084eeffa640644f4914ceb913fabc11,2021-12-30,Philadelphia Flyers,San Jose Sharks,2,3
2c456e82a1341dcf5fa5d24904fb63cf,2022-01-01,Philadelphia Flyers,Los Angeles Kings,6,3
82b82f32c8ea1678f531f76ef69e4ff7,2022-01-04,Philadelphia Flyers,Anaheim Ducks,4,1
9aca343c75fbd0dcb918fcab79ec42fb,2022-01-06,Philadelphia Flyers,Pittsburgh Penguins,6,2
33d78504534c24a1c010665a817e6143,2022-01-08,Philadelphia Flyers,San Jose Sharks,3,2
ac7261f94f7e5c0551549e037697df76,2022-01-13,Philadelphia Flyers,Boston Bruins,3,2
ebb1843243db452f1c91b6a66d44ee31,2022-01-15,Philadelphia Flyers,New York Rangers,2,3
b6423266ae5ca72472de1f1e5eb7d8ff,2022-01-17,Philadelphia Flyers,New York Islanders,4,1
48f52c60c7b0804675b4260f2372622c,2022-01-18,Philadelphia Flyers,New York Islanders,3,4
8ce43e983265f08ac56dd63c59b1ed92,2022-01-20,Philadelphia Flyers,Columbus Blue Jackets,1,2
5ffb1a06a5cae5106acb7ee7944cb5c7,2022-01-22,Philadelphia Flyers,Buffalo Sabres,6,3
4a2d57c6d68c43628a34f9a453a61bfb,2022-01-24,Philadelphia Flyers,Dallas Stars,1,3
04be3aeb5c478f34f62c460a1442acc5,2022-01-25,Philadelphia Flyers,New York Islanders,4,3
5acf87be5e1dc5b4ae42d2cc59f8df86,2022-01-29,Philadelphia Flyers,Los Angeles Kings,4,3
81b0085198975225ab49366c144be357,2022-02-01,Philadelphia Flyers,Winnipeg Jets,1,3
886bcd23e05eeae38844a5d21d672a64,2022-02-09,Philadelphia Flyers,Detroit Red Wings,3,6
bad3c3d1af6cff8bcd2ac331fe80a990,2022-02-12,Philadelphia Flyers,Detroit Red Wings,4,2
0efd467b2b758ab33a0702c4b60517ec,2022-02-15,Philadelphia Flyers,Pittsburgh Penguins,4,5
31257afe77c7a0da43102b1d0ded3502,2022-02-17,Philadelphia Flyers,Washington Capitals,5,3
0b315de80aca72e023785ae80e02ec06,2022-02-21,Philadelphia Flyers,Carolina Hurricanes,3,4
90f14535f123fe39c7815c4148e24da3,2022-02-22,Philadelphia Flyers,St Louis Blues,4,1
eec4d093952441cd87e3daa7c337765d,2022-02-26,Philadelphia Flyers,Washington Capitals,1,2
d16230162ea2fba8e5081e56ad80b8dd,2022-03-01,Philadelphia Flyers,Edmonton Oilers,0,3
04d92db0a8c756ff5c1993a45aaf2f71,2022-03-03,Philadelphia Flyers,Minnesota Wild,4,5
e37362ffc2937654bb6ae0857dfaaab2,2022-03-05,Philadelphia Flyers,Chicago Blackhawks,4,3
0a8f32a2103e43823720599aba28530c,2022-03-08,Philadelphia Flyers,Vegas Golden Knights,1,2
e89528c886d1bc7f04f8d714cd9bc5e5,2022-03-10,Philadelphia Flyers,Florida Panthers,6,3
1c670536901b2f988b694d62c766acbb,2022-03-12,Philadelphia Flyers,Carolina Hurricanes,3,1
4bb968c92ad1b6e6762561c0a539b698,2022-03-13,Philadelphia Flyers,Montreal Canadiens,3,4
f8026af550e381d8489f2b3b64361574,2022-03-17,Philadelphia Flyers,Nashville Predators,5,4
30f5df0a2a7cbca9115de4cfc574d26e,2022-03-18,Philadelphia Flyers,Ottawa Senators,3,1
99acca77f6d056b7166830c8e8189cac,2022-03-20,Philadelphia Flyers,New York Islanders,2,1
0664e0813dc2392c909cf548c1303fcb,2022-03-22,Philadelphia Flyers,Detroit Red Wings,6,3
61c9552bb809be9523eab1134bee7e51,2022-03-24,Philadelphia Flyers,St Louis Blues,5,2
76d5a5dbd50a77c28ac8164f0c489934,2022-03-25,Philadelphia Flyers,Colorado Avalanche,6,3
2d38317ea6372f24798777916c2e1407,2022-03-27,Philadelphia Flyers,Nashville Predators,5,4
44ef54963f641b9abe2ea9588669fe03,2022-03-29,Philadelphia Flyers,Minnesota Wild,4,1
aad5342e2956f0b59973a27d080c4255,2022-04-02,Philadelphia Flyers,Toronto Maple Leafs,6,3
4b74a68aeb51e5a6b66547f6b7fd54c5,2022-04-03,Philadelphia Flyers,New York Rangers,3,4
77b0b59c399f50da05976667374f08ee,2022-04-05,Philadelphia Flyers,Columbus Blue Jackets,2,4
5bcad2483c332d9d17ef7872de34813b,2022-04-07,Philadelphia Flyers,Columbus Blue Jackets,1,4
f116fb0371e7be5cf31bc41ebb4e29a6,2022-04-09,Philadelphia Flyers,Anaheim Ducks,3,5
39472513fe83eb84a72a7308f1de5dbc,2022-04-12,Philadelphia Flyers,Washington Capitals,2,9
5816055e3a0debc332cbf37e578d3302,2022-04-13,Philadelphia Flyers,New York Rangers,0,4
c75766cfa27a79e3c412bcd2d45608bf,2022-04-16,Philadelphia Flyers,Buffalo Sabres,4,3
b44c8f73bae91fdcf84f27989f249712,2022-04-17,Philadelphia Flyers,Buffalo Sabres,3,5
5e715a1ff70ed9fd77c69bd4e4008f7e,2022-04-19,Philadelphia Flyers,Toronto Maple Leafs,2,5
99b7956dfd12d13092ed7a16692c387a,2022-04-21,Philadelphia Flyers,Montreal Canadiens,3,6
6f70dd8560fc9b56970addb3f03cc8fd,2022-04-24,Philadelphia Flyers,Pittsburgh Penguins,1,4
1b49f5cc805e9d1190edc005459e763e,2022-04-25,Philadelphia Flyers,Chicago Blackhawks,3,1
d32d55255b099c9a839918365d7f8a3e,2022-04-27,Philadelphia Flyers,Winnipeg Jets,0,4
8ddeddff890219f8f7185b2f508b61a1,2022-04-29,Philadelphia Flyers,Ottawa Senators,2,4
8f1a5b64808c1159e84ac803dc023220,2022-03-22,Pittsburgh Penguins,Columbus Blue Jackets,5,1
1815781476d3019e9305b742fe18d1df,2022-01-25,Pittsburgh Penguins,Arizona Coyotes,6,3
f2803797e6176411663b18e8d02ead01,2021-12-01,Pittsburgh Penguins,Edmonton Oilers,5,2
101d7ab74cc3e9281b0ed81910916d52,2021-11-24,Pittsburgh Penguins,Vancouver Canucks,1,4
511c542bc551d753b7f0271a43f60bf1,2022-01-27,Pittsburgh Penguins,Seattle Kraken,2,1
afb7b105c98223fa7d8684509057efeb,2021-10-19,Pittsburgh Penguins,Dallas Stars,1,2
9c0e22ad0b77de56b8fe06de59b2d739,2022-03-29,Pittsburgh Penguins,New York Rangers,2,3
6012f200d6bedc7876706e5211750ba0,2022-01-28,Pittsburgh Penguins,Detroit Red Wings,2,3
